product_category,product_name,github_link,sample_language
App development,Cloud Debugger,https://github.com/GoogleCloudPlatform/training-data-analyst/blob/master/courses/developingapps/v1.2/nodejs/stackdriver-debug-errorreporting/bonus/quiz-app/gcp/cloudstorage.js,JavaScript
Networking,Cloud VPN,https://github.com/terraform-google-modules/terraform-docs-samples/blob/main/vpn/ha_vpn_gateway_gcp_to_gcp/main.tf,Terraform
Observability and monitoring,Trace,https://github.com/GoogleCloudPlatform/dotnet-docs-samples/blob/main/trace/api/Startup.cs,C#
AI and ML,Contact Center AI,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/contact-center-insights/src/main/java/com/example/contactcenterinsights/CreatePhraseMatcherAnyOf.java,Java
Observability and monitoring,Error Reporting,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/error-reporting/express.js,JavaScript
Security,Resource Manager,https://github.com/googleapis/google-cloud-node/blob/main/packages/google-cloud-securesourcemanager/samples/quickstart.js,JavaScript
Networking,Cloud Load Balancing,https://github.com/terraform-google-modules/terraform-docs-samples/blob/main/certificate_manager/google_managed_lb_auth/main.tf,Terraform
App development,Eventarc,https://github.com/GoogleCloudPlatform/eventarc-samples/blob/main/publish-events/channel/client-libraries/python/publish.py,Python
Other,C#,https://github.com/GoogleCloudPlatform/getting-started-dotnet/blob/main/Bookshelf/Models/DbBookStore.cs,C#
Networking,Service Directory,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/servicedirectory/delete_service.go,Go
Observability and monitoring,Trace,https://github.com/GoogleCloudPlatform/php-docs-samples/blob/main/trace/trace-sample.php,PHP
Data analytics and pipelines,Cloud Composer,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/composer/airflow_1_samples/quickstart.py,Python
App development,Service Infrastructure,https://github.com/googleapis/google-cloud-node/blob/main/packages/google-api-servicecontrol/samples/quickstart.js,JavaScript
App development,Eventarc,https://github.com/terraform-google-modules/terraform-docs-samples/blob/main/eventarc/basic_pubsub/main.tf,Terraform
Networking,Cloud Load Balancing,https://github.com/terraform-google-modules/terraform-docs-samples/blob/main/lb/shared_vpc_https_ilb_with_mig_backend_cross_reference_example/main.tf,Terraform
App development,Cloud Build,https://github.com/GoogleCloudPlatform/cloud-build-samples/blob/main/mig-blue-green/infra/mig/main.tf,Terraform
Data analytics and pipelines,Dataflow,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/dataflow/snippets/src/main/java/com/example/dataflow/BiqQueryReadTableRows.java,Java
Industry solutions,Vertex AI Search for retail,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/retail/quickstart.js,JavaScript
App development,Workflows,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/composer/workflows/kubernetes_pod_operator.py,Python
Compute,VMware Engine,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/vmwareengine/cloud-client/list_networks.py,Python
App development,Cloud Scheduler,https://github.com/googleapis/google-cloud-ruby/blob/main/google-cloud-scheduler/samples/delete_job.rb,Ruby
Storage,Backup and DR Service,https://github.com/terraform-google-modules/terraform-docs-samples/blob/main/backupdr/backup_plan_association/main.tf,Terraform
Networking,Cloud Load Balancing,https://github.com/terraform-google-modules/terraform-docs-samples/blob/main/lb/external_ssl_proxy_lb_mig_backend_custom_header/main.tf,Terraform
Compute,Anthos,https://github.com/GoogleCloudPlatform/anthos-config-management-samples/blob/main/fleet-tenancy/terraform/4-scopes-and-namespaces/variables.tf,Terraform
App development,Artifact Analysis,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/container-analysis/snippets/occurrencesForNote.js,JavaScript
App development,Artifact Analysis,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/container-analysis/snippets/vulnerabilityOccurrencesForImage.js,JavaScript
Observability and monitoring,Trace,https://github.com/GoogleCloudPlatform/opentelemetry-operations-js/blob/main/samples/instrumentation-quickstart/src/index.ts,JavaScript
Other,IoT,https://github.com/GoogleCloudPlatform/training-data-analyst/blob/master/iot/sensor-sim/sendData.py,Python
Data analytics and pipelines,Dataproc,https://github.com/terraform-google-modules/terraform-docs-samples/blob/main/vertex_ai/workbench_dataproc/main.tf,Terraform
Networking,Virtual Private Cloud (VPC),https://github.com/terraform-google-modules/terraform-google-network/blob/main/examples/basic_custom_mode/main.tf,Terraform
Other,Java,https://github.com/GoogleCloudPlatform/getting-started-java/blob/main/bookshelf-standard/2-structured-data/src/main/java/com/example/getstarted/basicactions/UpdateBookServlet.java,Java
Networking,Service Directory,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/service-directory/snippets/deleteService.js,JavaScript
App development,Eventarc,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/eventarc/audit_iam/main.py,Python
App development,Cloud Debugger,https://github.com/GoogleCloudPlatform/training-data-analyst/blob/master/courses/developingapps/v1.3/nodejs/stackdriver-debug-errorreporting/bonus/quiz-app/gcp/datastore.js,JavaScript
App development,Cloud Debugger,https://github.com/GoogleCloudPlatform/training-data-analyst/blob/master/courses/developingapps/v1.3/nodejs/stackdriver-trace-monitoring/start/frontend/gcp/cloudstorage.js,JavaScript
Networking,Virtual Private Cloud (VPC),https://github.com/terraform-google-modules/terraform-docs-samples/blob/main/vpc/firewall_with_target_tags/main.tf,Terraform
Networking,Virtual Private Cloud (VPC),https://github.com/terraform-google-modules/terraform-docs-samples/blob/main/vpc/network_custom_mtu/main.tf,Terraform
AI and ML,Contact Center AI,https://github.com/GoogleCloudPlatform/contact-center-ai-samples/blob/main/goodbye-graffiti-agent/site/app.js,JavaScript
Other,Go,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/getting-started/bookshelf/main.go,Go
App development,Cloud Debugger,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/functions/logging/stackdriver-logging/src/main/java/functions/StackdriverLogging.java,Java
Security,reCAPTCHA,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/recaptcha_enterprise/snippets/src/main/java/recaptcha/account_defender/AccountDefenderAssessment.java,Java
Industry solutions,Vertex AI Search for retail,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/retail/interactive-tutorials/src/main/java/product/GetProduct.java,Java
App development,Workflows,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/composer/workflows/taskgroup.py,Python
Industry solutions,Vertex AI Search for retail,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/retail/interactive-tutorials/product/update_product.py,Python
Data analytics and pipelines,Dataflow,https://github.com/GoogleCloudPlatform/training-data-analyst/blob/master/blogs/tf_dataflow_serving/simulate_stream.py,Python
Databases,Database Migration Service,https://github.com/googleapis/google-cloud-node/blob/main/packages/google-cloud-clouddms/samples/quickstart.js,JavaScript
Storage,Storage Control,https://github.com/googleapis/google-cloud-ruby/blob/main/google-cloud-storage-control/samples/storage_control_list_folders.rb,Ruby
Networking,Cloud DNS,https://github.com/terraform-google-modules/terraform-docs-samples/blob/main/certificate_manager/dns_managed_zone_with_wildcard_certificate/main.tf,Terraform
Networking,Cloud DNS,https://github.com/terraform-google-modules/terraform-docs-samples/blob/main/dns/managed_zone_with_dnssec/main.tf,Terraform
Compute,App Engine,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/appengine-java8/users/src/main/java/com/example/appengine/users/UsersServlet.java,Java
Compute,App Engine,https://github.com/GoogleCloudPlatform/ruby-docs-samples/blob/main/appengine/websockets/app.rb,Ruby
Compute,App Engine,https://github.com/GoogleCloudPlatform/ruby-docs-samples/blob/main/appengine/flexible/ruby31-and-earlier/hello_world/app.rb,Ruby
Compute,App Engine,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/docs/appengine/datastore/entities/overview.go,Go
Compute,App Engine,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/docs/appengine/taskqueue/push/taskqueue_push.go,Go
Compute,App Engine,https://github.com/GoogleCloudPlatform/php-docs-samples/blob/main/appengine/flexible/metadata/app.php,PHP
Compute,App Engine,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/appengine_flexible/datastore/datastore.go,Go
Compute,App Engine,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/appengine-java8/mailjet/src/main/java/com/example/appengine/mailjet/MailjetServlet.java,Java
Compute,App Engine,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/appengine/memcached/app.js,JavaScript
Compute,App Engine,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/appengine/storage/flexible_nodejs16_and_earlier/app.js,JavaScript
Compute,App Engine,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/appengine/static-files/app.js,JavaScript
Compute,App Engine,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/appengine/standard_python3/bundled-services/deferred/wsgi/main.py,Python
Compute,App Engine,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/docs/appengine/capabilities/capability.go,Go
Compute,App Engine,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/appengine/flexible/static_files/main.py,Python
Compute,App Engine,https://github.com/GoogleCloudPlatform/training-data-analyst/blob/master/courses/developingapps/nodejs/appengine/start/frontend/gcp/cloudstorage.js,JavaScript
Compute,App Engine,https://github.com/GoogleCloudPlatform/appengine-guestbook-python/blob/master/guestbook.py,Python
Compute,App Engine,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/appengine-java8/search/src/main/java/com/example/appengine/search/SchemaServlet.java,Java
Compute,App Engine,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/blob/main/appengine/metadata/flexible_nodejs16_and_earlier/server.js,JavaScript
Compute,App Engine,https://github.com/GoogleCloudPlatform/dotnet-docs-samples/blob/main/appengine/flexible/StaticContent/StaticContent.Sample/Program.cs,C#
Compute,App Engine,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/appengine-java8/datastore/src/test/java/com/example/appengine/MetadataKindsTest.java,Java
Compute,App Engine,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/docs/appengine/datastore/transactions/transactions.go,Go
Compute,App Engine,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/docs/appengine/tools/unittest/aetest2.go,Go
Compute,App Engine,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/appengine/standard/firebase/firenotes/backend/main.py,Python
Compute,App Engine,https://github.com/GoogleCloudPlatform/ruby-docs-samples/blob/main/appengine/flexible/ruby31-and-earlier/twilio/app.rb,Ruby
Compute,App Engine,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/docs/appengine/datastore/consistency/consistency.go,Go
Compute,App Engine,https://github.com/GoogleCloudPlatform/golang-samples/blob/main/docs/appengine/tools/unittest/aetest.go,Go
Compute,App Engine,https://github.com/GoogleCloudPlatform/php-docs-samples/blob/main/appengine/flexible/websockets/socket-demo.php,PHP
Compute,App Engine,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/appengine/standard_python3/building-an-app/building-an-app-1/static/script.js,JavaScript
Compute,App Engine,https://github.com/GoogleCloudPlatform/php-docs-samples/blob/main/appengine/standard/auth/src/auth_cloud.php,PHP
Compute,App Engine,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/appengine-java8/memcache/src/main/java/com/example/appengine/memcache/MemcacheSyncCacheServlet.java,Java
Compute,App Engine,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/flexible/repacking-legacy-applications/custom-runtime/src/main/java/com/example/HelloServlet.java,Java
Compute,App Engine,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/appengine/standard/urlfetch/snippets/main.py,Python
Compute,App Engine,https://github.com/GoogleCloudPlatform/ruby-docs-samples/blob/main/appengine/flexible/storage/app.rb,Ruby
Compute,App Engine,https://github.com/GoogleCloudPlatform/ruby-docs-samples/blob/main/appengine/standard-metadata-server/app.rb,Ruby
Compute,App Engine,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/appengine-java8/urlfetch/src/main/java/com/example/appengine/UrlFetchServlet.java,Java
Compute,App Engine,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/flexible/java-11/cloudstorage/src/main/java/com/example/cloudstorage/UploadServlet.java,Java
Compute,App Engine,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/appengine/standard/requests/main.py,Python
Compute,App Engine,https://github.com/GoogleCloudPlatform/training-data-analyst/blob/master/courses/developingapps/v1.2/nodejs/appengine/start/setup/datastore.js,JavaScript
Compute,App Engine,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/appengine-java8/mail/src/main/java/com/example/appengine/mail/MailHandlerBase.java,Java
Compute,App Engine,https://github.com/GoogleCloudPlatform/java-docs-samples/blob/main/unittests/src/test/java/com/google/appengine/samples/LocalMemcacheTest.java,Java
Compute,App Engine,https://github.com/GoogleCloudPlatform/python-docs-samples/blob/main/appengine/standard/urlfetch/async/rpc.py,Python
